custid,region,townsize,gender,age,agecat,birthmonth,bday,byear,ed,edcat,jobcat,union,employ,income,empcat,retire,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,bmnth
7498-EEYJYN-NHZ,1,1,0,41,4,November,17,48,13,2,2,0,6,38,3,0,3.63758615972639,2,13.1,0.318592,-1.14384399167707,4.659408,1.53888840144086,0,3,1,10,1,3,3,3,0,0,0,0,0,0,1,3,17,4,1,1,0,18.8,1,0,0,3,2,33,0,0,1,0,0,0,0,0,0,0,3,5,0,1,0,2,4,1,0,23,5,5,4,2,0,23,5,10,204.28,5,85.54,1,1,69,0,12.6,2.53369681395743,816.25,6.70472068059064,1,49.25,3.8969093676181,3446.2,8.145027453709,1,44.35,3.79211270875559,3107.55,8.04158991336001,1,38.25,3.64414356027254,2670,7.8898337513943,1,49.35,3.89893776587949,3399.8,8.13147188534467,1,0,0,1,1,1,1,1,0,1,16,1,1,1,0,1,1,1,1,1,1,0,0,11
2178-XTHVQD-UX5,4,4,0,60,5,September,15,43,14,2,6,0,25,23,5,1,3.13549421592915,1,8.9,0.761484,-0.272486118029838,1.285516,0.251160194165214,0,5,1,13,2,2,7,0,0,0,0,0,0,7,1,2,14,3,2,1,0,9.2,1,0,1,8,4,35,0,0,0,0,0,0,0,1,0,0,9,4,0,1,0,2,1,1,0,18,5,3,3,2,0,15,4,11,289.97,1,20.93,0,2,50,1,16.8,2.82137888640921,831.15,6.72281028398147,1,30.5,3.41772668361337,1519.9,7.32639982220242,1,46.55,3.84052700372308,2287.4,7.73517108034712,1,46.25,3.83406146395843,2280,7.73193072194849,1,46.5,3.83945231259331,2283.75,7.73357410769222,1,1,1,3,1,1,1,1,0,1,27,1,1,1,1,1,1,1,1,0,0,0,0,9
0344-LJPLEA-C4O,2,4,1,71,6,November,13,48,18,4,1,0,12,45,4,0,3.80666248977032,2,15.7,1.37061,0.315255896217682,5.69439,1.73948147966098,0,5,1,15,3,2,4,0,0,0,0,0,0,4,0,2,28,5,2,1,1,27.6,2,1,0,1,1,33,1,0,0,0,0,0,1,1,0,0,9,6,0,0,1,3,1,1,0,20,5,2,3,1,0,18,5,11,310.72,5,149.98,1,3,40,0,13,2.56494935746154,532.35,6.27730116776062,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,17.25,2.84781214347737,655,6.48463523563525,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,19,1,1,1,0,0,0,0,0,1,0,0,0,11
0032-AKTRIG-C0N,1,1,0,44,4,April,20,52,19,4,1,0,6,120,3,0,4.78749174278205,4,5.6,1.12896,0.12129685495618,5.59104,1.72116531637413,0,1,1,18,4,3,2,0,2,0,0,0,0,0,1,3,16,4,3,1,0,65.1,3,0,0,1,1,9,1,1,0,0,0,1,0,0,0,0,9,4,0,0,0,4,4,2,1,26,5,3,2,4,0,19,5,9,291.92,6,268.65,0,3,61,0,19.1,2.94968833505258,1217.75,7.10476017268665,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,13.75,2.62103882411258,885,6.78558764500793,0,0,#NULL!,0,#NULL!,1,0,0,4,1,1,1,0,1,1,15,1,1,1,0,1,1,1,0,1,0,0,0,4
1906-FOLHPJ-CZZ,3,1,1,67,6,February,16,53,14,2,2,0,7,28,3,0,3.3322045101752,2,5.5,0.42042,-0.866501067371639,1.11958,0.11295361497692,0,4,1,8,1,2,10,3,0,0,0,0,0,7,0,2,30,5,0,-1,-1,-1,-1,-1,0,4,3,20,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,2,3,4,1,35,5,5,1,4,0,26,5,14,222.39,2,30.94,0,2,64,0,35,3.55534806148941,2243.8,7.71592613611086,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,12.25,2.50552593699074,825,6.71538338633468,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,1,0,1,19,1,1,1,0,0,0,0,0,1,1,0,0,2
8638-JHITJS-8LX,2,4,0,18,2,March,12,50,13,2,6,1,0,15,1,0,2.70805020110221,1,11.4,0.84303,-0.170752734424879,0.86697,-0.142750904876385,1,3,1,16,3,4,0,0,0,0,0,0,0,0,1,1,0,1,3,0,1,4.9,1,0,1,1,1,27,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,2,1,1,0,0,1,5,1,1,0,0,1,9,295.56,6,131.19,1,1,12,0,11.3,2.42480272571829,105.65,4.66013174406207,1,20.25,3.00815479355255,244.25,5.49819229092289,0,0,#NULL!,0,#NULL!,1,15.5,2.7408400239252,165,5.10594547390058,1,22,3.09104245335832,208.3,5.33897934826693,0,1,0,3,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3
1425-JAFCJG-R12,2,4,0,21,2,September,15,56,16,3,2,0,0,17,1,0,2.83321334405622,1,17.4,0.624138,-0.471383781217463,2.333862,0.847524406152345,1,1,1,12,2,5,1,0,1,0,0,0,0,0,1,1,2,1,2,1,1,8,1,1,1,1,1,25,1,0,0,1,1,0,0,0,0,0,9,2,1,0,1,2,1,3,0,3,2,3,1,2,0,3,2,7,217.61,5,159.1,1,3,20,1,9.25,2.22462355152433,217.5,5.38219885052874,1,39.25,3.66995144422842,743.05,6.61076333720458,0,0,#NULL!,0,#NULL!,1,33,3.49650756146648,645,6.46925031679577,1,44.85,3.80332358850481,754.5,6.6260552782079,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,0,0,0,9
0643-DLNOQV-O4Q,3,3,1,75,6,February,14,50,19,4,2,0,13,94,4,0,4.54329478227,4,19.1,8.16907,2.10035507130331,9.78493,2.2808434470156,0,5,0,-1,-1,1,1,1,0,0,0,0,0,0,1,1,39,5,5,1,1,37.9,2,0,1,1,1,22,1,0,1,1,0,0,0,0,0,0,9,5,0,0,1,1,4,2,0,25,5,3,4,3,1,17,5,7,450.86,2,94.01,1,1,55,0,11.75,2.46385324059017,678.3,6.51958966795203,0,0,#NULL!,0,#NULL!,1,29.3,3.37758751602302,1602.95,7.37960096060718,1,17.75,2.87638551592142,940,6.84587987526405,0,0,#NULL!,0,#NULL!,1,0,0,4,0,0,0,0,1,1,27,1,1,1,0,1,0,0,0,0,0,0,0,2
9702-XRANJC-13S,1,1,0,28,3,December,13,51,13,2,3,1,4,29,2,0,3.36729582998647,2,11.6,2.065496,0.725370391275707,1.298504,0.261212832593396,1,5,0,-1,-1,1,10,0,1,0,0,0,3,6,0,2,3,2,2,1,1,18,1,1,1,1,1,23,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,2,1,2,0,1,1,3,2,3,0,1,1,11,401.11,4,108.61,1,1,1,1,2.6,0.955511445027437,2.6,0.955511445027437,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,2,0,0,0,0,0,1,18,0,0,1,0,1,1,1,0,0,1,0,0,12
2062-ZTUYWQ-9IA,5,5,1,58,5,March,17,40,14,2,3,0,21,62,5,0,4.12713438504509,3,0.6,0.122016,-2.10360309530698,0.249984,-1.38635836316798,0,3,1,17,4,5,7,1,0,0,0,0,0,6,1,3,20,4,1,1,1,26.3,2,0,0,4,3,37,1,0,0,1,0,0,0,1,0,0,2,5,0,0,0,1,1,3,0,34,5,4,3,4,0,28,5,7,618.6,4,350.87,1,3,69,0,18.8,2.9338568698359,1319,7.18462915271731,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,34.75,3.5481795720108,2430,7.79564653633459,0,0,#NULL!,0,#NULL!,0,0,0,0,0,1,0,0,0,1,19,1,1,1,0,0,0,1,0,1,0,0,0,3
9354-GTFVFQ-16K,3,4,0,32,3,June,17,49,10,1,4,0,12,27,4,0,3.29583686600433,2,6.1,0.250344,-1.38491930694036,1.396656,0.334080808005269,0,4,0,-1,-1,1,3,2,1,0,0,0,0,0,0,1,4,2,1,1,0,10.4,1,0,0,3,2,36,0,0,1,0,1,0,0,0,0,0,2,6,1,0,0,2,4,1,0,11,4,3,1,3,1,8,3,8,267.7,3,124.21,1,1,38,0,10.95,2.39333945626251,422.85,6.04701750622823,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,1,0,0,0,6
9826-KJMIJL-MCK,1,3,0,19,2,April,19,54,14,2,6,0,0,13,1,0,2.56494935746154,1,8.7,0.824499,-0.192979349839496,0.306501,-1.18253426096845,1,1,0,-1,-1,1,7,0,0,0,0,0,0,7,1,1,0,1,2,1,0,3.9,1,0,1,1,1,15,1,0,0,0,1,0,0,0,0,0,9,6,1,0,0,1,2,3,0,1,1,5,4,1,0,1,1,15,720.11,4,119.99,1,1,14,1,6.9,1.93152141160321,98.95,4.59461467204858,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,1,1,0,1,1,0,1,21,0,0,0,1,1,0,1,0,0,0,0,0,4
8183-NNLPMD-SWS,4,5,1,63,5,September,12,48,18,4,6,0,17,36,5,1,3.58351893845611,2,10.6,2.896344,1.06344925199953,0.919656,-0.0837555919054422,0,2,0,-1,-1,2,6,1,2,3,0,0,0,0,0,2,27,5,2,1,0,20,2,0,0,8,4,22,1,0,1,1,1,0,0,1,0,0,9,5,0,0,1,1,4,2,1,26,5,4,2,2,0,17,5,11,194.32,5,141.4,1,2,55,0,13.4,2.59525470695687,784.2,6.66466408985823,1,26.5,3.27714473299218,1443.1,7.27454885644203,0,0,#NULL!,0,#NULL!,1,8.5,2.14006616349627,490,6.19440539110467,0,0,#NULL!,0,#NULL!,1,0,0,0,1,1,1,1,0,1,13,1,1,1,0,0,0,0,0,1,0,0,1,9
1559-QPEICW-T7K,2,5,0,35,4,January,16,54,17,4,1,1,1,53,1,0,3.97029191355212,3,9.6,1.663776,0.509089717952938,3.424224,1.23087487670041,0,1,0,-1,-1,1,3,0,0,0,3,0,0,0,0,1,6,2,1,1,0,22.2,2,0,0,7,4,30,0,0,0,1,0,0,1,0,0,0,9,6,1,0,1,2,1,4,0,1,1,5,3,4,1,1,1,18,975.65,4,341.86,1,1,2,1,2.65,0.974559639998131,3.2,1.16315080980568,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,1,0,0,0,0,1,1,21,0,1,0,0,1,1,1,0,0,0,0,0,1
7867-AAQREG-Y59,2,2,1,59,5,February,17,43,15,3,1,1,11,160,4,0,5.07517381523383,5,1.9,1.4288,0.356834931140097,1.6112,0.476979242982161,0,3,0,-1,-1,1,5,0,3,0,0,0,0,2,0,2,18,4,1,1,0,77.5,3,0,1,8,4,30,0,0,0,0,0,0,0,1,0,0,9,5,0,0,1,3,2,4,0,17,5,1,2,4,0,14,4,7,268.2,6,343.74,1,3,46,0,12.5,2.52572864430826,542.55,6.29628024706622,1,73.5,4.29728540621879,3585.4,8.18462532282074,0,0,#NULL!,0,#NULL!,1,50,3.91202300542815,2120,7.65917136766606,0,0,#NULL!,0,#NULL!,0,0,1,0,1,1,1,1,0,1,16,1,1,1,0,0,0,0,0,1,1,0,0,2
2469-FSIKWB-E60,4,4,0,77,6,September,15,58,10,1,3,0,36,23,5,1,3.13549421592915,1,23.6,0.830484,-0.185746615617079,4.597516,1.52551615764254,0,5,1,16,3,2,5,0,2,0,0,0,0,3,1,1,31,5,2,1,1,15.3,1,0,0,8,4,25,0,0,0,0,0,0,0,1,0,1,9,6,0,0,0,2,1,3,0,39,5,3,2,1,0,30,5,10,383.59,7,265.45,0,2,72,0,31.75,3.4578927253387,2235,7.71199650704767,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,48,3.87120101090789,3335,8.11222795834972,0,0,#NULL!,0,#NULL!,1,0,0,0,1,0,1,1,0,1,18,1,1,1,0,0,1,1,0,1,0,0,0,9
7199-FSNBCQ-QRJ,1,1,1,79,6,October,15,47,15,3,2,1,9,9,3,1,2.19722457733622,1,10,0.1665,-1.79275996956164,0.7335,-0.309927681399101,0,1,1,13,2,2,4,1,3,0,0,0,0,0,1,1,39,5,2,0,1,4.4,1,0,0,4,3,22,0,0,0,1,0,0,0,0,0,0,3,2,1,0,1,4,4,1,0,35,5,2,4,3,1,26,5,8,163.96,4,71.38,1,2,65,0,8.95,2.19165353228676,576.45,6.35688860567896,1,28,3.3322045101752,1779.7,7.48420008975594,1,39.55,3.67756569421366,2464.5,7.80974422614543,1,25.75,3.24843462710974,1620,7.39018142822643,1,48.25,3.87639582778499,3025.55,8.01484817211984,1,0,1,4,1,1,1,1,1,1,21,0,0,0,1,1,1,1,0,1,0,0,0,10
7056-HUMCNT-L6F,2,3,0,76,6,May,14,43,14,2,2,0,1,13,1,1,2.56494935746154,1,14.2,0.3692,-0.99641677635344,1.4768,0.389877584766451,0,2,1,11,1,2,1,0,1,0,0,0,0,0,0,2,24,4,1,1,0,5.9,1,0,0,4,3,21,1,0,0,1,0,1,1,0,0,1,9,3,1,0,1,2,1,3,0,19,5,3,3,2,0,17,5,11,125.31,0,0,1,2,55,0,8.2,2.10413415427021,459.45,6.13003012194689,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,20.5,3.02042488614436,1120,7.02108396428914,0,0,#NULL!,0,#NULL!,0,0,0,1,0,0,0,0,0,1,17,1,1,0,0,1,1,0,0,0,0,0,0,5
8546-NSMOFT-BDJ,4,1,1,65,6,January,20,53,18,4,4,0,24,11,5,1,2.39789527279837,1,2.5,0.04345,-3.13614442727074,0.23155,-1.46295944605538,0,1,0,-1,-1,1,7,0,0,0,0,0,0,7,0,2,26,5,2,0,1,6.2,1,1,1,1,1,26,1,0,0,0,1,0,0,0,0,0,9,3,1,1,1,1,4,4,0,30,5,2,2,4,0,19,5,7,275.94,4,112.65,0,2,57,0,16.25,2.78809290877575,930.6,6.83582953941055,0,0,#NULL!,0,#NULL!,1,31.5,3.44998754583159,1771.8,7.47975125797793,1,12.75,2.54553127160443,755,6.62671774924903,0,0,#NULL!,0,#NULL!,1,0,0,3,0,0,0,0,1,1,16,1,1,1,0,1,0,0,0,0,0,0,0,1
8743-OEYNFL-WTY,4,4,1,33,3,June,14,56,10,1,5,1,8,25,3,0,3.2188758248682,2,4.5,0.275625,-1.28871403278103,0.849375,-0.163254494076729,0,3,1,8,1,2,7,0,0,0,0,0,0,7,1,3,10,3,2,1,1,12.1,1,0,0,1,1,24,1,0,0,0,1,0,0,1,0,0,1,2,0,0,1,4,4,1,0,15,4,2,1,4,0,15,4,12,305.64,8,230.86,1,3,48,0,16.6,2.8094026953625,797.1,6.68098014143388,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,22.5,3.11351530921037,1060,6.96602418710611,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0,6
7287-HYPLCA-0YV,3,4,0,27,3,June,13,55,12,2,1,0,1,45,1,0,3.80666248977032,2,12.4,2.27106,0.820246682853677,3.30894,1.19662789640881,1,4,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,5,2,1,1,1,24.6,2,0,1,3,2,29,0,0,1,1,0,0,0,1,0,1,9,4,1,0,0,4,4,4,0,6,3,3,3,2,0,5,2,12,269.1,7,144.81,1,1,11,1,7.75,2.04769284336526,86.15,4.45608996297394,1,20.5,3.02042488614436,237.65,5.47079900306002,0,0,#NULL!,0,#NULL!,1,19.25,2.95751106073379,180,5.19295685089021,1,28.8,3.3603753871419,294.8,5.68629716031518,0,0,0,0,1,1,1,1,0,1,23,1,1,1,0,1,1,0,0,1,0,0,0,6
4532-CPXGCN-TY1,4,5,1,58,5,July,16,52,19,4,2,0,2,146,2,0,4.98360662170834,5,9.3,7.019826,1.94873843140575,6.558174,1.88071221054989,1,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,18,4,1,1,1,85.5,3,1,0,8,4,34,1,0,0,0,0,0,0,1,0,0,9,3,1,0,1,4,3,1,0,29,5,2,1,4,0,10,3,7,219.22,8,214.17,0,3,28,0,39,3.66356164612965,1051.9,6.95835333174523,1,24.25,3.18841661738349,681.35,6.52407612419583,0,0,#NULL!,0,#NULL!,1,8.25,2.11021320034659,190,5.24702407216049,1,22.45,3.11129061418826,646.6,6.47172786529133,0,0,0,0,0,0,0,1,1,1,26,1,1,1,0,1,0,0,0,0,0,0,0,7
5339-SIAYPS-VWA,4,2,1,50,5,January,16,53,17,4,1,0,4,45,2,0,3.80666248977032,2,2.6,0.09711,-2.33191092237587,1.07289,0.0703559420839925,0,2,1,14,2,4,2,2,0,0,0,0,0,0,0,2,23,4,4,1,1,28.7,2,0,1,1,1,32,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,2,2,0,25,5,4,2,1,0,18,5,11,255.77,5,94.94,0,3,56,0,12,2.484906649788,694.9,6.54376795032028,1,46.75,3.8448142557347,2542.75,7.84100145150571,1,39.55,3.67756569421366,2126.6,7.66227973921699,1,11.5,2.4423470353692,605,6.40522845803084,1,31.15,3.43881424523346,1669.15,7.42006979379955,1,0,0,1,1,1,1,1,0,1,21,1,1,1,1,1,1,0,0,0,0,0,0,1
9780-WTOMLB-AYF,4,1,0,64,5,October,17,54,19,4,5,0,20,66,5,0,4.18965474202643,3,8.6,1.129524,0.121796305040152,4.546476,1.51435242738402,0,5,1,16,3,2,1,0,1,0,0,0,0,0,1,1,34,5,5,1,0,33.9,2,0,1,1,1,20,1,0,0,1,0,0,0,0,0,0,9,4,0,0,1,3,1,3,0,40,5,4,1,4,0,30,5,11,246.92,3,61.08,0,2,72,0,41.25,3.71965111278069,2908.1,7.97525522595762,1,23,3.13549421592915,1686.65,7.43049959214166,1,52.5,3.96081316959758,3691.2,8.21370688741949,1,29,3.36729582998647,2100,7.64969262371151,1,52.9,3.96840333886425,3737.15,8.22607856782898,1,1,1,3,0,1,0,0,1,1,10,1,1,1,0,1,1,1,1,0,0,0,0,10
2021-WCJHTM-I0Y,1,2,1,53,5,September,19,49,18,4,1,0,4,84,2,0,4.43081679884331,4,15.4,7.645176,2.03407486069877,5.290824,1.66597399933547,0,5,1,20,5,3,5,4,1,0,0,0,0,0,1,1,30,5,2,1,1,27.6,2,0,1,3,2,20,0,0,1,1,0,0,1,0,0,0,9,5,1,0,1,4,1,4,1,34,5,1,3,1,0,25,5,8,124.66,5,105.24,0,2,64,0,22.4,3.10906095886099,1458.4,7.28509522336445,0,0,#NULL!,0,#NULL!,1,47.65,3.86388263010021,3039.1,8.01931669793646,1,28.25,3.34109345759245,1845,7.52023455647463,0,0,#NULL!,0,#NULL!,1,0,0,2,0,0,1,0,1,1,13,1,1,1,0,1,1,1,0,1,0,0,0,9
1590-MJNDRF-FYT,1,1,1,26,3,September,17,45,15,3,2,0,0,16,1,0,2.77258872223978,1,4.2,0.37296,-0.98628410369469,0.29904,-1.20717793527488,1,1,1,13,2,2,4,0,0,0,0,0,0,4,1,1,6,2,3,0,0,6.4,1,0,1,1,1,21,1,0,0,1,0,0,0,0,0,0,9,1,1,0,1,3,2,4,0,8,3,2,4,2,0,8,3,6,125.56,6,116.78,1,3,63,0,17.7,2.87356463957978,1026.2,6.93361793850786,0,0,#NULL!,0,#NULL!,1,42.3,3.74478708605223,2686.2,7.89588283447498,1,12,2.484906649788,745,6.61338421837956,0,0,#NULL!,0,#NULL!,1,0,0,3,0,0,0,0,0,1,24,1,1,1,0,1,1,1,0,1,0,0,0,9
7831-EXTRYH-24F,4,2,1,44,4,February,15,48,18,4,3,0,17,34,5,0,3.52636052461616,2,8.9,2.514606,0.922116131239475,0.511394,-0.670614948692899,0,5,1,20,5,7,5,3,0,2,0,0,0,0,1,1,22,4,2,1,1,15.6,1,1,0,8,4,12,1,0,0,0,0,0,1,1,0,0,9,1,1,0,1,2,2,4,0,26,5,1,3,2,1,23,5,13,547.7,6,240.93,0,3,60,0,11,2.39789527279837,723.8,6.58451511112964,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,5.75,1.74919985480926,335,5.81413053182507,0,0,#NULL!,0,#NULL!,0,1,0,0,0,1,1,1,0,1,20,1,1,1,0,1,1,0,0,1,0,0,1,2
6663-QLONPG-BER,5,4,0,51,5,July,19,56,13,2,5,0,17,95,5,0,4.55387689160054,4,18.9,7.5411,2.02036805997332,10.4139,2.34314145223637,1,4,1,13,2,2,10,0,2,0,0,0,0,8,0,2,19,4,1,1,0,52.9,3,0,1,1,1,27,1,0,0,0,0,0,0,0,0,1,9,3,0,0,1,2,2,3,0,20,5,3,4,3,1,16,5,6,268.8,3,138.28,0,3,39,0,16.05,2.77570884957602,721.45,6.58126307574327,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,45,3.80666248977032,1735,7.45876269238096,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,0,0,0,0,7
4636-OGXYOP-G8N,1,2,1,20,2,March,13,48,15,3,4,0,0,18,1,0,2.89037175789616,1,0.8,0.062496,-2.77265272428787,0.081504,-2.50710318018509,0,2,0,-1,-1,3,8,2,0,0,0,0,0,6,1,1,1,1,2,0,0,7.7,1,0,1,1,1,20,1,0,0,0,0,1,0,1,1,1,9,5,0,0,0,2,1,3,1,2,2,5,4,2,0,2,2,17,409.77,5,71.78,0,1,14,0,3.6,1.28093384546206,35.65,3.5737491468603,1,17.75,2.87638551592142,212.3,5.35800036870921,0,0,#NULL!,0,#NULL!,1,22.75,3.12456514539696,295,5.68697535633982,0,0,#NULL!,0,#NULL!,0,0,0,0,1,1,1,1,0,1,9,1,0,1,1,1,0,0,0,0,0,0,1,3
1683-WPTVNS-INC,3,5,0,50,5,April,16,53,15,3,3,0,24,172,5,0,5.14749447681345,5,4,1.56176,0.445813390444518,5.31824,1.67114242155054,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,26,5,1,1,0,87.1,3,1,0,5,3,23,0,0,0,0,1,0,0,0,0,0,9,6,1,0,1,1,3,4,1,29,5,4,4,4,0,22,5,13,831.63,3,171.75,0,3,57,0,19.85,2.9882040071332,1156.2,7.05289404464838,1,33.5,3.51154543883102,1807.55,7.49972761616761,1,44.8,3.80220813942094,2437.7,7.79881025078803,1,25,3.2188758248682,1445,7.27586460054653,1,28.6,3.35340671782581,1587.85,7.37013617890731,1,1,0,4,1,1,1,1,1,1,23,1,1,1,0,1,1,1,1,1,0,1,0,4
6971-XJJGUA-FOH,1,1,1,72,6,March,12,56,15,3,1,0,15,52,4,0,3.95124371858143,3,4.8,0.803712,-0.218514282930548,1.692288,0.52608145946544,0,4,1,12,2,2,5,0,0,0,0,0,0,5,0,1,52,5,3,1,1,34.1,2,1,0,1,1,21,1,0,0,0,1,0,0,0,0,0,9,1,1,0,1,4,2,4,0,36,5,2,2,1,1,27,5,11,142.3,0,0,0,2,68,0,14.6,2.68102152871429,987,6.89467003943348,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,36.5,3.59731226058845,2475,7.81399567500279,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,0,1,28,1,1,1,0,0,0,0,0,1,0,0,0,3
9114-RKFWAX-CQ6,2,1,0,37,4,June,12,50,16,3,6,0,7,34,3,0,3.52636052461616,2,9.4,1.415828,0.347714518967027,1.780172,0.576709988849175,0,3,0,-1,-1,2,10,1,0,0,0,2,0,7,0,2,13,3,2,1,0,15.2,1,0,0,1,1,33,1,0,0,1,0,0,0,1,0,0,9,2,0,0,1,3,4,1,0,11,4,4,1,4,1,9,3,16,403.3,2,57.1,0,1,34,1,6.25,1.83258146374831,183.6,5.21275947818639,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,8,2.07944154167984,260,5.56068163101553,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,1,1,12,1,1,1,0,1,0,1,0,1,0,0,0,6
6764-RLBSBF-VL4,1,1,1,73,6,December,15,44,18,4,2,1,18,14,5,1,2.63905732961526,1,10.1,1.28674,0.25211188800314,0.12726,-2.06152304117749,0,3,1,15,3,2,0,0,0,0,0,0,0,0,1,1,44,5,1,0,0,10.5,1,0,0,5,3,27,0,0,0,1,1,0,0,0,0,0,9,1,1,0,1,1,2,4,1,27,5,2,2,3,1,20,5,17,252.85,1,25.39,1,3,51,0,10.7,2.37024374146786,505.65,6.22584473034818,0,0,#NULL!,0,#NULL!,1,34.9,3.55248682920838,1827.75,7.51084098117343,1,32,3.46573590279973,1605,7.38087903556412,0,0,#NULL!,0,#NULL!,1,0,0,4,0,1,0,0,1,1,18,1,1,1,1,1,1,1,0,1,0,0,1,12
9442-DZYXWE-3RQ,5,5,0,69,6,March,15,53,10,1,2,0,4,12,2,1,2.484906649788,1,15,0.8136,-0.206286434247787,0.9864,-0.0136933271320026,0,1,0,-1,-1,1,2,2,0,0,0,0,0,0,1,1,17,4,2,0,0,6.2,1,0,1,1,1,31,1,0,0,0,0,0,0,0,0,1,9,5,0,0,0,3,2,4,0,15,4,4,4,2,0,10,3,18,353.25,1,18.89,1,3,30,0,12.15,2.49732916978656,349.3,5.85593115181279,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,5.75,1.74919985480926,165,5.10594547390058,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,23,1,1,1,0,0,0,0,0,1,0,0,0,3
6606-HDHYPQ-ALO,3,3,1,29,3,June,11,51,15,3,2,0,0,26,1,0,3.25809653802148,2,10.2,0.546312,-0.60456503786894,2.105688,0.744642254588615,0,2,1,15,3,2,8,3,2,3,0,0,0,0,1,1,8,3,2,0,0,16.5,1,0,1,4,3,20,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,4,3,2,0,11,4,2,4,4,0,11,4,16,197.28,1,20.83,0,3,60,0,12.4,2.51769647261099,720.15,6.57945952364506,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,13.5,2.60268968544438,780,6.65929391968364,0,0,#NULL!,0,#NULL!,1,0,0,0,0,1,0,0,0,1,16,1,1,1,0,1,1,1,0,1,0,0,0,6
